id,name,anal,anal_ID,quar,quar_ID,cal,cal_ID,arag,arag_ID,dolo,dolo_ID,orth,orth_ID,anorth,anorth_ID,plagi,plagi_ID,mont,mont_ID,ill,ill_ID,py,py_ID,alb,alb_ID,mus,mus_ID,anothi,anothi_ID,iron,iron_ID,paly,paly_ID,chab,chab_ID,phil,phil_ID,harm,harm_ID,clin,clin_ID,erio,erio_ID,sani,sani_ID,hali,hali_ID,gyp,gyp_ID,andr,andr_ID,nont,nont_ID,any1,any1_ID,any2,any2_ID
219,2A-81Y-2-46-49,3,00-041-1478,3,01-086-1560,0,NA,0,NA,0,NA,0,NA,2,00-009-0478,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
220,2A-82Y-1-85-88,3,00-041-1478,2,NA,0,NA,0,NA,0,NA,0,NA,2,00-009-0478,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
221,2A-82Y-2-101-103,2,00-041-1478,3,01-086-1560,1,00-005-0586,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,00-041-1480,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,00-010-0357,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
222,2A-83Y-1-80-83,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,00-041-1480,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
223,2A-84Y-1-74-77,0,NA,2,01-086-1560,3,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
224,2A-84Y-2-86-89,0,NA,2,01-086-1560,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Aluminium Silicate,0,NA
225,2A-85Y-1-80-83,3,00-041-1478,2,01-086-1560,3,01-071-3699,0,NA,0,NA,0,NA,2,01-076-0803,0,NA,1,00-002-0037,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
226,2A-85Y-2-80-83,0,NA,2,01-086-1560,3,00-005-0586,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
227,2A-85Y-3-18-51,0,NA,3,01-086-1560,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
228,2A-91Y-136-138,0,NA,3,01-086-1560,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,3,01-083-1939,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,Andalusite,0,NA
229,2A-91Y-2-60-63,3,00-041-1478,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-009-0478,0,NA,1,00-003-0015,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
230,3A-21Y-1-16-18,3,00-041-1478,0,NA,2,00-005-0586,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-005-0099,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,,0,
231,3A-21Y-1-48-50,1,00-041-1478,0,NA,3,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,01-088-1224,0,NA,0,NA,0,NA,0,NA,0,NA,2,Diopside,0,NA
232,3A-21Y-3-48-51,3,00-041-1478,3,NA,3,01-071-3699,0,NA,0,NA,2,NA,0,NA,0,NA,2,NA,1,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
233,3A-21Y-3-80-83,3,00-041-1478,0,NA,3,00-005-0586,0,NA,0,NA,2,01-076-0825,0,NA,0,NA,0,NA,2,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-005-0099,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
234,3A-22Y-2-18-20,0,NA,4,NA,4,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,2,01-088-1224,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
235,3A-21Y-3-16-18,3,00-041-1478,3,NA,2,01-072-4582,0,NA,0,NA,2,01-076-0825,0,NA,0,NA,0,NA,2,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,2,01-082-1872,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
236,3A-23Y-1-18-20,3,00-041-1478,0,NA,2,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,2,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
237,3A-23Y-1-80-83,0,NA,4,01-086-1560,3,01-071-3699,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-005-0099,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
238,3A-23Y-1-144-146,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,2,01-086-0439,0,NA,0,NA,2,NA,2,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,1,00-005-0099,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
239,3A-23Y-2-16-18,0,NA,0,NA,3,01-071-3699,0,NA,0,NA,3,01-086-0439,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,00-005-0099,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
240,3A-23Y-2-48-50,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
241,3A-23Y-2-80-83,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
242,3A-23Y-2-112-114,0,NA,0,NA,3,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,2,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
243,3A-23Y-2-144-146,0,NA,0,NA,2,01-071-3699,0,NA,3,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
244,3A-24Y-1-23-25,0,NA,2,NA,3,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,3,00-012-0204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,2,Ilmanite,0,NA
245,3A-24Y-1-122-124,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
246,3A-24Y-2-14-16,0,NA,1,NA,4,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,1,00-012-0204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
247,3A-24Y-2-78-81,0,NA,0,NA,2,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-012-0204,2,00-009-0343,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
248,3A-24Y-2-115-117,2,00-041-1478,0,NA,0,NA,0,NA,3,NA,0,NA,1,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
249,3A-25Y-1-12-14,3,00-041-1478,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-012-0204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,1,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
250,3A-25Y-2-14-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
251,3A-25Y-2-66-69,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
252,3A-26Y-1-16-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
253,3A-26Y-1-53-55,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
254,3A-26Y-1-80-83,0,NA,0,NA,3,01-071-3699,0,NA,0,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
255,3A-26Y-1-139-141,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
256,3A-26Y-2-80-83,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
257,3A-26Y-2-115-117,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
258,3A-26Y-2-144-146,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,4,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
259,3A-28Y-1-16-18,0,NA,0,NA,2,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,00-012-0204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
260,3A-28Y-1-47-49,0,NA,0,NA,3,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
261,3A-28Y-1-78-81,0,NA,1,NA,2,01-071-3699,0,NA,0,NA,0,NA,1,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
262,3A-28Y-1-107-109,0,NA,0,NA,2,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-046-1427,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA
263,3A-28Y-1-148-150,0,NA,1,NA,2,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA
264,3A-28Y-2-48-50,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,3,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA
265,3A-28Y-2-80-83,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,3,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
266,3A-28Y-2-112-114,0,NA,0,NA,4,01-071-3699,0,NA,3,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
267,3A-28Y-2-144-146,0,NA,0,NA,3,01-071-3699,0,NA,1,NA,0,NA,3,NA,0,NA,2,00-012-0204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
268,3A-29Y-1-88-90,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
269,3A-29Y-1-112-115,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,3,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
270,3A-29Y-2-16-18,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA
271,3A-29Y-2-48-50,2,NA,0,NA,3,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
272,3A-29Y-2-80-83,0,NA,0,NA,2,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
273,3A-29Y-2-112-114,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA
274,3A-30Y-1-16-18,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,4,NA,0,NA,2,00-012-0204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-046-1427,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
275,3A-30Y-1-112-114,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,2,00-019-0002,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
276,3A-30Y-1-144-146,0,NA,0,NA,4,01-071-3699,2,00-041-1475,0,NA,2,00-019-0002,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
277,3A-30Y-2-16-18,0,NA,2,NA,4,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,01-074-1433,0,NA,0,NA,0,NA,0,NA
278,3A-30Y-2-48-50,0,NA,1,NA,3,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-046-1427,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
279,3A-30Y-2-80-83,0,NA,2,NA,3,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
280,3A-30Y-2-112-114,0,NA,2,NA,4,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
281,3A-30Y-2-144-146,0,NA,2,NA,4,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,1,01-083-1939,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
282,3A-31Y-1-16-18,0,NA,4,NA,4,01-071-3699,0,NA,0,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
283,3A-31Y-1-80-83,0,NA,0,NA,3,01-071-3699,0,NA,0,NA,0,NA,2,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,00-046-1427,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
284,3A-31Y-1-112-114,0,NA,2,NA,2,01-071-3699,0,NA,0,NA,2,00-019-0002,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,01-073-1419,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
285,3A-31Y-2-14-14,0,NA,0,NA,2,01-071-3699,3,00-041-1475,1,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
286,3A-31Y-2-48-50,0,NA,1,NA,2,01-071-3699,3,00-041-1475,3,NA,0,NA,2,NA,0,NA,2,00-012-0204,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
287,3A-31Y-2-80-83,0,NA,0,NA,2,01-071-3699,2,00-041-1475,2,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
288,3A-31Y-2-112-114,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
289,3A-35Y-1-16-18,0,NA,0,NA,0,NA,0,NA,4,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
290,3A-35Y-1-48-50,0,NA,0,NA,3,01-071-3699,0,NA,4,NA,0,NA,0,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
291,3A-35Y-1-80-83,0,NA,0,NA,2,01-071-3699,2,00-041-1475,3,NA,0,NA,0,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
292,3A-35Y-1-112-114,0,NA,3,NA,2,01-071-3699,2,00-041-1475,2,NA,0,NA,1,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA
293,3A-35Y-1-144-146,0,NA,0,NA,4,01-071-3699,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,2,00-042-1340,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,01-074-1433,0,NA,0,NA,0,NA,0,NA
294,3A-39Y-2-112-114,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,2,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA